iteration,true_reward,run_id,env_name,noiseE,grid_type,expert_trajs,max_iter_num,num_of_NNs,seed,eta,gamma,use_memory_replay,buffer_size,batch_size,log_dir
78,-3.4196659404145953,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
79,-2.7340308370736897,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
80,-2.8036408858069723,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
81,-2.889893487127056,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
82,-2.9170511555285072,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
83,-3.094951288931064,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
84,-2.795723889769053,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
85,-4.2484585038302765,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
86,-3.610587728821583,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
87,-4.444989870847682,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
88,-3.2428775294141605,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
89,-2.9624311451632126,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
90,-3.8485145636446756,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
91,-6.244082613347979,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
92,-5.351265951057117,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
93,-4.192343840312375,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
94,-4.321254541231968,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
95,-5.006099641907147,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
96,-6.553697833452798,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
97,-6.324917801087032,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
98,-7.2470525710216025,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
99,-9.558626697841442,20241023-133639,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,2,1000,10,0.99,True,200000.0,20000.0,runs_memory_replay
0,-4.9890283091668275,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
1,-4.563785000667123,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
2,-4.516384423841433,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
3,-3.6160068103341363,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
4,-2.7047403676010493,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
5,-3.315432723438357,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
6,-3.1807881722555242,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
7,-2.1605811268098716,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
8,-2.2658557047871293,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
9,-2.143643016024879,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
10,-2.3953214721306892,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
11,-2.39163703993184,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
12,-1.9804569361674569,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
13,-2.6953839387222756,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
14,-2.2772733131937417,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
15,-2.1274407157189654,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
16,-2.2174179479934786,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
17,-2.2516294523854947,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
18,-3.485449967733325,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
19,-3.7651844135501267,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
20,-2.592578249598893,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
21,-2.015085609500969,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
22,-2.333048440973761,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
23,-2.6549070836662834,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
24,-2.1489794044860235,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
25,-2.0458219143065346,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
26,-2.9631180487666606,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
27,-2.5348119823996402,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
28,-2.3360744224192693,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
29,-3.3434245692164435,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
30,-2.272579437735655,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
31,-2.440922733357376,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
32,-2.444235219091894,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
33,-2.9751472500019065,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
34,-2.4165229445951284,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
35,-2.4087390936543382,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
36,-3.574083664724692,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
37,-2.8616396982258827,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
38,-4.639259095065624,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
39,-2.749017940523626,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
40,-4.49270592730613,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
41,-3.7506623218831305,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
42,-3.9925815110724923,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
43,-5.604305147283268,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
44,-3.4317139073033975,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
45,-2.4992416457128,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
46,-4.547702742793641,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
47,-3.4609047729634326,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
48,-3.989450631884338,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
49,-3.183958799739718,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
50,-6.529305625299178,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
51,-4.851136446702303,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
52,-5.709374930218058,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
53,-4.408793031735443,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
54,-4.550417651229228,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
55,-3.3881932941533566,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
56,-3.1629779790760537,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
57,-5.2229631181405916,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
58,-4.828015356411832,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
59,-11.836635213782678,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
60,-6.440218676273295,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
61,-3.5266448229138003,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
62,-6.499110150776967,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
63,-6.635643595290614,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
64,-8.114715331518731,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
65,-5.767190979981482,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
66,-12.271447837246205,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
67,-4.887638958306947,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
68,-7.269271936511933,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
69,-7.775537456950863,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
70,-12.69762692233449,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
71,-14.68827147684756,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
72,-6.754874371214246,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
73,-15.15973576389061,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
74,-12.722095661612334,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
75,-16.682566215168514,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
76,-9.516684443085188,20241023-133909,DiscreteGaussianGridworld-v0,0.0,1,assets/envDiscreteGaussianGridworld-v0type1noiseE0.0/expert_trajs/trajs16.pkl,100,3,23,10,0.99,True,200000.0,20000.0,runs_memory_replay
